study,rule,width,height,boundary,density,seed,noise,noiseSeed,steps,label,finalPopulation,finalDensity,tailActivity,densitySlope,period,cycleStart,extinctAt,hammingFromBaseline
soup-noise,B456/S01234568,48,48,wrap,0.1,soup-b,0.005,soup-b:noise:0,300,active,1637,0.7105034722222222,0.34195601851851853,0.00003244053132042851,,,,0.6575520833333334
soup-noise,B456/S01234568,48,48,wrap,0.1,soup-b,0.005,soup-b:noise:1,300,active,1637,0.7105034722222222,0.34011863425925926,-0.00006254148528912353,,,,0.6792534722222222
soup-noise,B456/S01234568,48,48,wrap,0.1,soup-b,0.005,soup-b:noise:2,300,active,1653,0.7174479166666666,0.3410300925925926,0.0000015556983421320737,,,,0.6723090277777778
soup-noise,B456/S01234568,48,48,wrap,0.1,soup-b,0.01,soup-b:noise:0,300,active,1667,0.7235243055555556,0.344212962962963,0.000011456693217251705,,,,0.6705729166666666
soup-noise,B456/S01234568,48,48,wrap,0.1,soup-b,0.01,soup-b:noise:1,300,active,1692,0.734375,0.3435474537037037,0.0000664488206600599,,,,0.6848958333333334
soup-noise,B456/S01234568,48,48,wrap,0.1,soup-b,0.01,soup-b:noise:2,300,active,1731,0.7513020833333334,0.34501591435185186,0.00010518450341144145,,,,0.7018229166666666
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0,soup-a:noise:0,300,active,1646,0.7144097222222222,0.333984375,-0.0000058007046710506,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0,soup-a:noise:1,300,active,1646,0.7144097222222222,0.333984375,-0.0000058007046710506,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0,soup-a:noise:2,300,active,1646,0.7144097222222222,0.333984375,-0.0000058007046710506,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.0001,soup-a:noise:0,300,active,1658,0.7196180555555556,0.3406032986111111,-0.000011914960945941773,,,,0.3975694444444444
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.0001,soup-a:noise:1,300,active,1666,0.7230902777777778,0.3411603009259259,0.000056149856441604146,,,,0.3836805555555556
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.0001,soup-a:noise:2,300,active,1580,0.6857638888888888,0.33969184027777777,-0.0000585617918557624,,,,0.4253472222222222
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.0005,soup-a:noise:0,300,active,1664,0.7222222222222222,0.33967737268518516,-0.00010300170186162824,,,,0.4045138888888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.0005,soup-a:noise:1,300,active,1594,0.6918402777777778,0.33936631944444445,-0.00001435101571424161,,,,0.4175347222222222
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.0005,soup-a:noise:2,300,active,1696,0.7361111111111112,0.3409939236111111,0.00014042287981229354,,,,0.4045138888888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.001,soup-a:noise:0,300,active,1663,0.7217881944444444,0.33569878472222225,0.000161310240498904,,,,0.3953993055555556
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.001,soup-a:noise:1,300,active,1644,0.7135416666666666,0.3404803240740741,-0.000010286904541384953,,,,0.4010416666666667
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.001,soup-a:noise:2,300,active,1670,0.7248263888888888,0.33642939814814815,0.00007018732055200518,,,,0.3967013888888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.005,soup-a:noise:0,300,active,1622,0.7039930555555556,0.34322916666666664,-0.0001299550801148467,,,,0.4123263888888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.005,soup-a:noise:1,300,active,1640,0.7118055555555556,0.34181857638888885,0.000017269457565373097,,,,0.4184027777777778
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.005,soup-a:noise:2,300,active,1616,0.7013888888888888,0.341919849537037,-0.000056837258034639254,,,,0.4227430555555556
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.01,soup-a:noise:0,300,active,1647,0.71484375,0.3391927083333333,0.00009659801333703806,,,,0.4049479166666667
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.01,soup-a:noise:1,300,active,1689,0.7330729166666666,0.3416956018518518,0.00011884811753264795,,,,0.3988715277777778
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-a,0.01,soup-a:noise:2,300,active,1605,0.6966145833333334,0.3450737847222222,0.00005440120326633942,,,,0.3936631944444444
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0,soup-b:noise:0,300,active,1692,0.734375,0.3354962384259259,-0.00007729047034670124,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0,soup-b:noise:1,300,active,1692,0.734375,0.3354962384259259,-0.00007729047034670124,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0,soup-b:noise:2,300,active,1692,0.734375,0.3354962384259259,-0.00007729047034670124,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.0001,soup-b:noise:0,300,active,1677,0.7278645833333334,0.33968460648148147,-0.000024830875088759222,,,,0.3910590277777778
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.0001,soup-b:noise:1,300,active,1623,0.7044270833333334,0.33967737268518516,-0.0001285802769287765,,,,0.4283854166666667
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.0001,soup-b:noise:2,300,active,1683,0.73046875,0.3400173611111111,0.00006779950449198851,,,,0.3927951388888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.0005,soup-b:noise:0,300,active,1616,0.7013888888888888,0.3409288194444444,0.00015060124726004137,,,,0.3993055555555556
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.0005,soup-b:noise:1,300,active,1682,0.7300347222222222,0.338013599537037,0.00009831048748109042,,,,0.3845486111111111
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.0005,soup-b:noise:2,300,active,1662,0.7213541666666666,0.3433449074074074,0.000009008578771881078,,,,0.3993055555555556
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.001,soup-b:noise:0,300,active,1702,0.7387152777777778,0.3396556712962963,-0.00001321740606958723,,,,0.3923611111111111
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.001,soup-b:noise:1,300,active,1683,0.73046875,0.33878038194444443,0.0000041605885894229875,,,,0.3884548611111111
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.001,soup-b:noise:2,300,active,1596,0.6927083333333334,0.33931568287037034,-0.00009401724244388874,,,,0.4071180555555556
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.005,soup-b:noise:0,300,active,1602,0.6953125,0.3416160300925926,-0.00008196962505016825,,,,0.4253472222222222
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.005,soup-b:noise:1,300,active,1698,0.7369791666666666,0.3420066550925926,0.00022714401762835356,,,,0.3888888888888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.005,soup-b:noise:2,300,active,1681,0.7296006944444444,0.34149305555555554,-0.0000762292187644716,,,,0.3849826388888889
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.01,soup-b:noise:0,300,active,1649,0.7157118055555556,0.34563078703703703,-0.000045609698681732576,,,,0.3919270833333333
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.01,soup-b:noise:1,300,active,1665,0.72265625,0.34579716435185187,0.000023335475131981105,,,,0.3997395833333333
soup-noise,B456/S01234568,48,48,wrap,0.3,soup-b,0.01,soup-b:noise:2,300,active,1647,0.71484375,0.3413990162037037,0.00008442979917260967,,,,0.3980034722222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0,soup-a:noise:0,300,active,1716,0.7447916666666666,0.34210792824074077,-0.000028834687876261924,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0,soup-a:noise:1,300,active,1716,0.7447916666666666,0.34210792824074077,-0.000028834687876261924,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0,soup-a:noise:2,300,active,1716,0.7447916666666666,0.34210792824074077,-0.000028834687876261924,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.0001,soup-a:noise:0,300,active,1626,0.7057291666666666,0.3410734953703704,0.00006149229338396468,,,,0.4019097222222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.0001,soup-a:noise:1,300,active,1672,0.7256944444444444,0.3386791087962963,-0.000019162826865487325,,,,0.3914930555555556
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.0001,soup-a:noise:2,300,active,1640,0.7118055555555556,0.34033564814814815,0.00003230787487264981,,,,0.3940972222222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.0005,soup-a:noise:0,300,active,1697,0.7365451388888888,0.3377170138888889,0.00019754957009663178,,,,0.3841145833333333
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.0005,soup-a:noise:1,300,active,1720,0.7465277777777778,0.33561921296296293,0.000032259636164366646,,,,0.3741319444444444
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.0005,soup-a:noise:2,300,active,1661,0.7209201388888888,0.3403790509259259,0.000015967012441727642,,,,0.4032118055555556
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.001,soup-a:noise:0,300,active,1609,0.6983506944444444,0.33878038194444443,-0.000021430046154796083,,,,0.4240451388888889
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.001,soup-a:noise:1,300,active,1614,0.7005208333333334,0.3375217013888889,-0.00002727898953412985,,,,0.3776041666666667
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.001,soup-a:noise:2,300,active,1667,0.7235243055555556,0.34279513888888885,0.00003578106186903769,,,,0.3719618055555556
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.005,soup-a:noise:0,300,active,1653,0.7174479166666666,0.3452618634259259,0.000004606796641042265,,,,0.3910590277777778
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.005,soup-a:noise:1,300,active,1609,0.6983506944444444,0.3443576388888889,0.0000036902611836621286,,,,0.4171006944444444
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.005,soup-a:noise:2,300,active,1692,0.734375,0.34398148148148144,-0.00006299975301781359,,,,0.3949652777777778
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.01,soup-a:noise:0,300,active,1601,0.6948784722222222,0.34449508101851856,-0.00005210986462288907,,,,0.3901909722222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.01,soup-a:noise:1,300,active,1641,0.7122395833333334,0.3449508101851852,-0.000052556072674508355,,,,0.3971354166666667
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-a,0.01,soup-a:noise:2,300,active,1634,0.7092013888888888,0.3456958912037037,-0.00003194608456052607,,,,0.4131944444444444
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0,soup-b:noise:0,300,active,1673,0.7261284722222222,0.33761574074074074,0.000006765478836713902,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0,soup-b:noise:1,300,active,1673,0.7261284722222222,0.33761574074074074,0.000006765478836713902,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0,soup-b:noise:2,300,active,1673,0.7261284722222222,0.33761574074074074,0.000006765478836713902,,,,0
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.0001,soup-b:noise:0,300,active,1697,0.7365451388888888,0.3392216435185185,-0.00001521931246333858,,,,0.4019097222222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.0001,soup-b:noise:1,300,active,1643,0.7131076388888888,0.3381872106481481,0.000005463033713068444,,,,0.4105902777777778
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.0001,soup-b:noise:2,300,active,1691,0.7339409722222222,0.3345630787037037,0.00000979245778148251,,,,0.3819444444444444
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.0005,soup-b:noise:0,300,active,1666,0.7230902777777778,0.3375072337962963,0.00006843866737674046,,,,0.4058159722222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.0005,soup-b:noise:1,300,active,1685,0.7313368055555556,0.3383174189814815,0.00010818736300206848,,,,0.3819444444444444
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.0005,soup-b:noise:2,300,active,1650,0.7161458333333334,0.3379340277777778,-0.00008253642987249544,,,,0.3997395833333333
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.001,soup-b:noise:0,300,active,1594,0.6918402777777778,0.3392361111111111,0.000003569664412954216,,,,0.4153645833333333
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.001,soup-b:noise:1,300,active,1679,0.7287326388888888,0.33543836805555555,0.00005734376447161249,,,,0.3967013888888889
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.001,soup-b:noise:2,300,active,1739,0.7547743055555556,0.34346788194444444,0.00007935267512580655,,,,0.3741319444444444
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.005,soup-b:noise:0,300,active,1559,0.6766493055555556,0.34075520833333334,-0.00002462586057855577,,,,0.4114583333333333
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.005,soup-b:noise:1,300,active,1650,0.7161458333333334,0.3414496527777778,0.00007405847689172918,,,,0.3971354166666667
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.005,soup-b:noise:2,300,active,1684,0.7309027777777778,0.3409215856481482,-0.0000161599672748603,,,,0.3980034722222222
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.01,soup-b:noise:0,300,active,1653,0.7174479166666666,0.3440031828703704,0.00001689560757617857,,,,0.3949652777777778
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.01,soup-b:noise:1,300,active,1644,0.7135416666666666,0.34760561342592594,-0.000009816577135624092,,,,0.4040798611111111
soup-noise,B456/S01234568,48,48,wrap,0.5,soup-b,0.01,soup-b:noise:2,300,active,1610,0.6987847222222222,0.3423032407407407,0.00008086013475965546,,,,0.4144965277777778
